The generated random graph :
4,36
4,71
4,47
4,91
4,72
4,26
4,33
4,22
4,30
4,122
4,84
4,48
5,67
5,49
5,122
5,107
5,48
5,92
5,7
5,1
5,36
5,111
5,84
5,17
5,18
5,119
5,128
5,42
5,68
5,23
5,118
5,80
5,53
5,121
5,9
5,102
5,91
5,97
5,106
5,59
5,56
5,11
5,105
5,76
5,113
5,44
5,109
5,4
5,35
5,120
5,38
5,64
5,87
5,34
5,20
5,43
5,72
5,77
5,57
5,33
5,51
5,3
5,37
5,116
5,99
5,19
5,73
5,127
5,54
5,100
5,61
5,13
5,66
5,12
5,93
5,50
5,104
5,29
5,0
6,19
6,50
6,29
6,67
6,69
6,42
6,15
6,52
6,0
6,8
6,1
6,47
6,78
6,40
6,123
6,53
6,109
6,99
6,18
6,54
6,7
6,108
6,35
6,127
6,101
6,103
6,26
6,28
6,88
6,30
6,38
6,75
6,115
6,81
6,85
6,111
6,33
6,10
6,23
6,110
6,80
6,5
6,17
6,107
6,49
6,20
6,100
6,58
6,22
6,83
6,117
6,71
6,105
6,79
6,118
6,116
6,64
6,36
6,90
6,126
6,24
6,73
6,93
6,76
6,86
7,4
7,129
7,120
7,111
7,78
7,18
7,39
7,10
7,11
7,117
7,87
7,31
7,5
7,69
7,35
7,123
7,44
7,67
7,3
7,1
7,0
7,56
7,2
7,91
7,38
7,88
7,49
7,9
7,80
7,76
7,66
7,8
7,115
7,68
7,42
7,27
7,29
7,64
7,114
7,93
7,124
7,108
7,14
7,22
7,15
7,70
7,119
7,95
7,6
7,63
7,94
7,102
7,61
7,13
7,118
7,100
7,48
7,32
7,72
7,46
8,95
8,53
8,33
8,84
8,58
8,45
8,19
8,115
8,113
8,73
8,81
8,119
8,3
8,55
8,46
8,128
8,42
8,35
8,87
8,88
8,30
8,98
8,96
8,107
8,5
8,21
8,79
8,110
8,36
8,26
8,20
8,94
8,127
8,66
8,61
8,126
8,59
8,50
8,82
8,77
8,89
8,111
8,9
8,38
8,14
8,63
8,86
8,48
8,52
8,104
8,17
8,7
8,117
8,57
8,101
8,78
8,56
8,2
8,90
8,124
8,13
8,71
8,121
8,31
8,109
8,83
8,16
9,69
9,28
9,71
9,125
9,2
9,117
9,118
9,74
9,119
9,65
9,72
9,73
9,85
9,70
9,0
9,22
9,10
9,109
9,7
9,23
9,14
9,52
9,124
9,108
9,63
9,86
9,48
9,122
9,38
9,60
9,15
9,29
9,54
9,43
9,79
9,80
9,128
9,105
9,83
9,97
9,41
9,120
9,33
9,64
9,34
9,123
9,89
9,3
9,8
9,129
9,114
9,25
9,20
9,31
9,21
9,36
9,46
9,127
9,112
9,100
9,82
9,103
9,49
9,104
9,17
9,78
9,35
10,77
10,86
10,6
10,16
10,84
10,30
10,41
10,59
10,80
10,109
10,105
10,13
10,55
10,3
10,81
10,21
10,58
10,69
10,15
10,127
10,43
10,89
10,52
10,19
10,128
10,121
10,53
10,70
10,62
10,83
10,22
10,68
10,12
10,112
10,73
10,64
10,75
10,99
10,113
10,90
10,51
10,56
10,91
10,79
10,92
10,129
10,82
10,54
10,2
10,48
10,61
10,85
10,104
10,78
10,122
10,20
10,1
10,26
10,0
10,39
10,106
10,118
10,63
10,44
10,34
11,50
11,20
11,63
11,48
11,8
11,55
11,41
11,33
11,9
11,32
11,4
11,1
11,44
11,108
11,53
11,97
11,56
11,5
11,64
11,7
11,36
11,80
11,54
11,128
11,39
11,95
11,122
11,90
11,75
11,114
11,57
11,67
11,35
11,62
11,52
11,112
11,42
11,109
11,45
11,123
11,121
11,107
11,81
11,126
11,127
11,51
11,77
11,25
11,28
11,59
11,91
11,31
11,100
11,96
11,10
11,89
11,3
11,85
11,29
11,19
11,60
11,37
12,100
12,17
12,79
12,99
12,88
12,102
12,74
12,77
12,109
12,9
12,23
12,29
12,20
12,96
12,111
12,4
12,94
12,97
12,108
12,5
12,34
12,40
12,112
12,15
12,119
12,39
12,22
12,69
12,10
12,64
12,16
12,19
12,120
12,76
12,30
12,127
12,121
12,8
12,54
12,114
12,32
12,27
12,31
12,58
12,80
12,35
12,51
12,129
12,65
12,110
12,115
12,98
12,95
12,41
12,67
12,38
12,118
12,14
12,73
12,61
12,1
12,70
12,89
12,0
12,11
12,122
12,28
12,117
12,71
12,50
12,42
12,47
12,18
13,49
13,93
13,91
13,85
13,121
13,74
13,128
13,105
13,102
13,129
13,112
13,92
13,100
13,75
13,26
13,73
13,78
13,80
13,126
13,65
13,79
13,47
13,19
13,119
13,87
13,28
13,90
13,62
13,114
13,57
13,0
13,18
13,52
13,98
13,104
13,3
13,60
13,69
13,2
13,97
13,41
13,88
13,50
13,48
13,127
13,83
13,110
13,58
13,37
13,111
13,23
13,63
13,68
13,5
13,31
13,101
13,30
13,14
13,106
13,109
13,38
13,125
13,117
14,104
14,45
14,31
14,55
14,50
14,95
14,96
14,81
14,107
14,72
14,16
14,53
14,12
14,54
14,63
14,49
14,34
14,77
14,124
14,87
14,91
14,15
14,127
14,71
14,58
14,129
14,78
14,5
14,109
14,115
14,40
14,67
14,106
14,13
14,41
14,108
14,42
14,102
14,114
14,75
14,79
14,69
14,122
14,9
14,74
14,29
14,99
14,11
14,90
14,65
14,23
14,44
14,21
14,2
14,3
14,36
14,101
14,100
14,52
14,118
14,0
14,26
14,110
15,121
15,20
15,95
15,11
15,43
15,75
15,78
15,84
15,23
15,30
15,86
15,41
15,104
15,48
15,71
15,58
15,39
15,26
15,13
15,59
15,56
15,89
15,28
15,106
15,12
15,66
15,101
15,119
15,9
15,37
15,34
15,45
15,40
15,81
15,53
15,126
15,50
15,112
15,127
15,72
15,68
15,125
15,83
15,44
15,82
15,0
15,6
15,93
15,42
15,107
15,32
15,105
15,35
15,54
15,122
15,109
15,98
15,114
15,90
15,5
15,8
15,69
15,97
16,121
16,82
16,65
16,62
16,84
16,70
16,127
16,25
16,9
16,77
16,33
16,68
16,74
16,46
16,90
16,26
16,2
16,32
16,72
16,30
16,24
16,56
16,64
16,104
16,63
16,109
16,95
16,41
16,21
16,39
16,12
16,40
16,96
16,93
16,89
16,102
16,69
16,85
16,57
16,105
16,92
16,17
16,122
16,6
16,107
16,125
16,4
16,52
16,80
16,50
16,123
16,128
16,78
16,71
16,115
16,45
16,1
16,34
16,86
16,15
16,31
16,55
16,99
16,38
16,73
16,3
16,10
16,100
16,91
16,14
16,87
17,53
17,108
17,58
17,116
17,48
17,89
17,114
17,120
17,115
17,91
17,2
17,121
17,118
17,74
17,102
17,92
17,43
17,4
17,55
17,14
17,57
17,63
17,7
17,0
17,125
17,105
17,59
17,31
17,98
17,83
17,123
17,24
17,8
17,110
17,19
17,78
17,113
17,128
17,117
17,119
17,109
17,28
17,1
17,104
17,73
17,37
17,66
17,20
17,29
17,40
17,42
17,25
17,124
17,127
17,79
17,87
17,106
17,85
17,81
17,5
17,94
17,80
17,27
17,22
17,21
17,111
17,107
17,36
17,71
17,70
17,65
18,17
18,30
18,123
18,7
18,86
18,125
18,55
18,81
18,57
18,115
18,56
18,107
18,34
18,95
18,126
18,127
18,83
18,20
18,101
18,100
18,14
18,54
18,48
18,49
18,33
18,32
18,72
18,19
18,16
18,71
18,61
18,0
18,29
18,114
18,92
18,129
18,53
18,99
18,26
18,25
18,10
18,93
18,68
18,110
18,121
18,47
18,58
18,21
18,59
18,79
18,102
18,122
18,69
18,50
18,64
18,22
18,75
18,42
18,15
18,51
18,3
19,77
19,52
19,94
19,75
19,122
19,45
19,49
19,82
19,93
19,37
19,64
19,68
19,17
19,54
19,60
19,90
19,108
19,95
19,105
19,71
19,104
19,63
19,87
19,23
19,33
19,89
19,16
19,66
19,22
19,34
19,72
19,39
19,124
19,123
19,11
19,7
19,50
19,43
19,6
19,13
19,24
19,2
19,25
19,119
19,74
19,3
19,113
19,83
19,115
19,21
19,102
19,96
19,58
19,103
19,127
19,51
19,8
19,91
19,38
19,78
19,1
19,31
19,4
19,57
19,106
19,125
19,76
19,121
19,53
19,81
19,67
20,94
20,48
20,92
20,49
20,125
20,16
20,1
20,47
20,123
20,77
20,60
20,114
20,9
20,25
20,27
20,29
20,18
20,26
20,3
20,19
20,101
20,40
20,116
20,13
20,41
20,35
20,124
20,68
20,98
20,109
20,111
20,64
20,43
20,5
20,55
20,103
20,4
20,61
20,54
20,117
20,107
20,31
20,59
20,24
20,7
20,39
20,21
20,57
20,69
20,44
20,42
20,73
20,91
20,122
20,84
20,129
20,97
20,45
20,70
20,37
20,22
20,112
20,119
20,58
20,82
20,87
20,14
20,23
21,38
21,19
21,122
21,89
21,49
21,77
21,32
21,34
21,36
21,16
21,15
21,35
21,41
21,31
21,57
21,69
21,128
21,78
21,23
21,101
21,91
21,118
21,112
21,90
21,104
21,80
21,72
21,27
21,96
21,83
21,126
21,79
21,11
21,87
21,24
21,10
21,123
21,103
21,14
21,115
21,70
21,75
21,106
21,33
21,46
21,3
21,120
21,2
21,48
21,4
21,58
21,108
21,105
21,26
21,56
21,67
21,42
21,65
21,55
22,43
22,5
22,3
22,65
22,106
22,129
22,90
22,48
22,122
22,81
22,89
22,24
22,25
22,37
22,74
22,103
22,101
22,91
22,109
22,30
22,84
22,117
22,54
22,1
22,49
22,114
22,14
22,0
22,96
22,79
22,66
22,11
22,76
22,58
22,92
22,15
22,118
22,108
22,40
22,73
22,39
22,123
22,27
22,82
22,83
22,16
22,107
22,53
22,111
22,47
22,12
22,72
22,67
22,99
22,87
22,68
22,98
22,105
22,62
22,116
22,41
23,5
23,88
23,126
23,80
23,109
23,97
23,68
23,49
23,48
23,100
23,89
23,67
23,113
23,103
23,102
23,13
23,59
23,79
23,42
23,58
23,128
23,121
23,20
23,75
23,24
23,118
23,53
23,29
23,28
23,112
23,56
23,82
23,108
23,62
23,91
23,63
23,9
23,111
23,43
23,73
23,27
23,54
23,1
23,105
23,104
23,92
23,40
23,124
23,127
23,65
23,15
23,106
23,60
23,0
23,32
23,76
23,61
23,120
23,18
23,98
23,19
23,85
23,70
23,74
23,26
23,86
23,119
23,44
23,55
23,78
23,14
23,129
23,84
23,57
23,114
23,21
24,117
24,2
24,52
24,4
24,109
24,28
24,88
24,33
24,73
24,81
24,119
24,91
24,118
24,54
24,36
24,94
24,44
24,126
24,47
24,26
24,122
24,7
24,34
24,112
24,104
24,95
24,123
24,82
24,22
24,50
24,68
24,66
24,105
24,46
24,78
24,79
24,42
24,30
24,75
24,63
24,124
24,70
24,71
24,125
24,116
24,56
24,65
24,9
24,20
24,11
24,107
24,21
24,29
24,106
24,69
24,16
24,59
24,39
24,18
24,55
24,72
24,67
24,110
24,13
25,95
25,19
25,49
25,80
25,93
25,39
25,66
25,17
25,26
25,125
25,115
25,74
25,75
25,13
25,61
25,1
25,48
25,31
25,124
25,117
25,3
25,43
25,2
25,88
25,97
25,65
25,38
25,7
25,40
25,114
25,0
25,121
25,54
25,110
25,63
25,18
25,67
25,24
25,60
25,92
25,51
25,11
25,71
25,8
25,29
25,55
25,30
25,79
25,33
25,103
25,81
25,83
25,109
25,73
25,59
25,91
25,111
25,64
25,4
25,62
25,42
25,52
25,15
25,36
25,85
25,68
25,57
25,89
25,14
25,69
25,20
25,122
25,6
25,37
25,23
25,98
25,5
26,94
26,10
26,116
26,39
26,43
26,29
26,23
26,111
26,55
26,125
26,72
26,47
26,117
26,7
26,37
26,67
26,42
26,90
26,79
26,129
26,25
26,109
26,106
26,127
26,77
26,75
26,4
26,91
26,113
26,118
26,69
26,100
26,32
26,56
26,74
26,49
26,6
26,46
26,123
26,40
26,31
26,28
26,128
26,50
26,11
26,61
26,33
26,93
26,8
26,73
26,68
26,5
26,63
26,24
26,30
26,15
26,114
26,86
26,22
26,104
26,76
26,102
26,71
26,20
26,48
26,53
26,13
26,19
26,51
26,121
26,107
26,44
26,57
26,17
26,88
26,9
26,45
26,62
27,32
27,101
27,81
27,6
27,49
27,129
27,20
27,72
27,28
27,122
27,33
27,75
27,119
27,127
27,117
27,40
27,1
27,116
27,45
27,36
27,107
27,4
27,113
27,93
27,125
27,106
27,90
27,37
27,103
27,100
27,95
27,41
27,25
27,58
27,13
27,123
27,24
27,69
27,47
27,64
27,67
27,79
27,126
27,94
27,112
27,52
27,115
27,111
27,39
27,84
27,66
27,55
27,57
27,104
27,120
27,2
27,9
27,109
27,68
27,50
27,22
27,62
27,44
27,89
27,0
28,104
28,55
28,117
28,8
28,30
28,107
28,116
28,61
28,43
28,47
28,64
28,129
28,127
28,9
28,24
28,42
28,108
28,18
28,100
28,68
28,27
28,57
28,76
28,101
28,115
28,7
28,31
28,39
28,62
28,65
28,73
28,51
28,38
28,58
28,25
28,40
28,89
28,53
28,33
28,110
28,118
28,81
28,13
28,102
28,92
28,125
28,19
28,82
28,77
28,114
28,22
28,20
28,124
28,83
28,54
28,67
28,86
28,34
28,71
28,50
28,26
28,3
28,48
28,69
28,23
28,84
28,15
29,48
29,32
29,58
29,96
29,21
29,53
29,62
29,105
29,28
29,68
29,129
29,14
29,127
29,108
29,109
29,80
29,46
29,93
29,19
29,22
29,122
29,102
29,98
29,26
29,124
29,112
29,78
29,69
29,0
29,8
29,5
29,55
29,35
29,91
29,86
29,75
29,16
29,41
29,3
29,12
29,83
29,117
29,79
29,72
29,37
29,64
29,44
29,77
29,126
29,101
29,71
29,34
29,99
29,23
29,65
29,70
29,39
29,18
29,56
29,82
29,11
29,74
29,116
29,45
29,43
29,115
29,107
29,67
29,106
29,17
29,120
29,36
29,113
29,94
29,81
29,47
30,18
30,121
30,44
30,66
30,127
30,56
30,6
30,17
30,15
30,71
30,1
30,33
30,95
30,98
30,59
30,2
30,52
30,5
30,111
30,106
30,61
30,32
30,58
30,0
30,43
30,100
30,117
30,65
30,75
30,96
30,97
30,125
30,29
30,64
30,7
30,126
30,9
30,14
30,80
30,82
30,89
30,51
30,79
30,23
30,118
30,83
30,67
30,41
30,110
30,13
30,38
30,129
30,93
30,4
30,60
30,24
30,27
30,113
30,48
30,102
30,124
30,122
30,116
30,73
30,112
30,25
30,104
30,115
30,120
31,72
31,86
31,119
31,81
31,49
31,101
31,99
31,76
31,90
31,14
31,71
31,117
31,0
31,74
31,78
31,111
31,12
31,48
31,29
31,69
31,66
31,5
31,79
31,100
31,110
31,58
31,2
31,54
31,116
31,97
31,105
31,56
31,80
31,16
31,10
31,19
31,68
31,1
31,57
31,87
31,98
31,40
31,43
31,22
31,108
31,82
31,25
31,73
31,45
31,55
31,92
31,84
31,129
31,24
31,21
31,102
31,120
31,77
31,39
31,64
31,127
31,26
31,88
31,61
31,9
31,18
31,53
31,37
31,7
31,128
31,59
31,60
31,121
32,28
32,8
32,33
32,80
32,39
32,111
32,75
32,100
32,128
32,19
32,43
32,13
32,59
32,82
32,67
32,76
32,103
32,89
32,24
32,38
32,45
32,63
32,113
32,118
32,17
32,84
32,101
32,124
32,95
32,114
32,99
32,44
32,15
32,61
32,35
32,105
32,11
32,23
32,70
32,72
32,123
32,58
32,108
32,112
32,125
32,0
32,50
32,56
32,116
32,36
32,22
32,10
32,26
32,46
32,51
32,74
32,102
32,55
32,115
32,92
32,47
32,40
32,66
32,109
32,93
32,120
32,25
32,54
32,9
33,103
33,41
33,112
33,79
33,73
33,125
33,61
33,121
33,0
33,99
33,115
33,64
33,94
33,117
33,40
33,92
33,3
33,21
33,47
33,82
33,5
33,111
33,75
33,48
33,19
33,108
33,52
33,76
33,53
33,20
33,80
33,86
33,129
33,114
33,58
33,67
33,78
33,95
33,12
33,56
33,25
33,109
33,66
33,49
33,55
33,100
33,28
33,30
33,51
33,54
33,122
33,104
33,46
33,88
33,44
33,7
33,37
33,91
33,85
33,15
33,59
33,119
33,74
33,93
33,31
33,9
33,116
33,8
34,83
34,57
34,105
34,78
34,107
34,50
34,16
34,129
34,71
34,60
34,64
34,48
34,26
34,85
34,97
34,117
34,68
34,95
34,118
34,74
34,108
34,121
34,35
34,86
34,44
34,36
34,127
34,90
34,39
34,81
34,65
34,43
34,92
34,32
34,101
34,10
34,124
34,2
34,21
34,80
34,106
34,99
34,88
34,5
34,28
34,128
34,111
34,30
34,75
34,94
34,67
34,125
34,7
34,98
34,12
34,58
34,59
34,126
34,112
34,11
34,31
34,49
34,55
34,42
34,25
34,46
34,41
34,100
34,123
34,82
34,38
34,37
34,120
34,84
34,15
34,27
34,62
35,31
35,104
35,48
35,26
35,29
35,7
35,105
35,75
35,12
35,70
35,8
35,34
35,125
35,51
35,11
35,86
35,56
35,122
35,69
35,115
35,9
35,49
35,102
35,107
35,124
35,44
35,1
35,77
35,71
35,85
35,43
35,32
35,82
35,88
35,106
35,17
35,62
35,100
35,95
35,39
35,2
35,79
35,20
35,3
35,0
35,65
35,21
35,30
35,40
35,19
35,128
35,113
35,41
35,47
35,64
35,59
35,119
35,33
35,81
35,23
35,45
35,22
35,127
35,80
35,67
35,129
35,66
35,109
35,57
35,103
35,5
35,63
35,13
36,25
36,61
36,79
36,77
36,122
36,28
36,59
36,104
36,42
36,111
36,88
36,123
36,43
36,13
36,97
36,67
36,4
36,84
36,98
36,105
36,45
36,31
36,100
36,127
36,80
36,120
36,68
36,47
36,82
36,46
36,119
36,18
36,64
36,91
36,38
36,99
36,92
36,0
36,40
36,8
36,6
36,112
36,7
36,66
36,93
36,95
36,49
36,129
36,83
36,89
36,87
36,76
36,74
36,52
36,94
36,22
36,62
36,103
36,50
36,114
36,86
36,75
36,2
36,35
36,60
36,33
36,85
36,121
36,53
36,63
36,44
36,96
36,126
36,115
37,65
37,117
37,95
37,129
37,68
37,19
37,47
37,9
37,112
37,79
37,124
37,106
37,55
37,113
37,81
37,45
37,84
37,90
37,128
37,127
37,92
37,116
37,50
37,38
37,82
37,125
37,13
37,31
37,72
37,75
37,74
37,18
37,94
37,43
37,119
37,28
37,52
37,21
37,8
37,27
37,56
37,20
37,57
37,5
37,46
37,62
37,77
37,6
37,123
37,87
37,66
37,35
37,60
37,63
37,39
37,88
37,100
37,12
37,105
37,4
37,15
37,14
37,126
37,93
37,54
37,85
37,16
38,8
38,116
38,27
38,30
38,68
38,125
38,53
38,14
38,7
38,82
38,65
38,57
38,35
38,17
38,111
38,37
38,74
38,129
38,66
38,24
38,91
38,47
38,0
38,78
38,90
38,26
38,109
38,62
38,97
38,94
38,69
38,88
38,113
38,5
38,15
38,76
38,103
38,61
38,89
38,96
38,83
38,124
38,102
38,85
38,86
38,60
38,51
38,21
38,93
38,31
38,2
38,4
38,43
38,117
38,87
38,33
38,42
38,105
38,1
38,84
38,10
38,67
38,3
38,46
38,41
38,121
38,92
38,98
38,11
38,22
38,75
38,40
38,55
39,74
39,43
39,95
39,49
39,99
39,27
39,47
39,100
39,121
39,26
39,124
39,18
39,8
39,58
39,62
39,7
39,0
39,125
39,24
39,21
39,68
39,116
39,14
39,9
39,82
39,77
39,113
39,52
39,88
39,6
39,69
39,60
39,36
39,111
39,104
39,101
39,31
39,78
39,29
39,79
39,93
39,48
39,25
39,44
39,73
39,23
39,45
39,67
39,94
39,80
39,40
39,30
39,109
39,86
39,112
40,65
40,81
40,101
40,99
40,116
40,83
40,15
40,66
40,16
40,110
40,129
40,93
40,88
40,25
40,10
40,71
40,113
40,49
40,123
40,91
40,63
40,1
40,35
40,72
40,106
40,4
40,24
40,59
40,67
40,44
40,84
40,117
40,26
40,29
40,23
40,57
40,14
40,17
40,42
40,74
40,120
40,45
40,95
40,125
40,121
40,114
40,118
40,58
40,46
40,73
40,97
40,109
40,94
40,0
40,3
40,22
40,60
40,20
40,96
40,36
40,32
40,68
40,85
40,104
40,89
40,21
40,31
40,112
40,38
40,86
40,61
40,8
40,100
41,94
41,129
41,44
41,73
41,126
41,2
41,77
41,8
41,15
41,16
41,102
41,74
41,9
41,92
41,4
41,87
41,121
41,114
41,90
41,40
41,61
41,24
41,62
41,17
41,69
41,39
41,128
41,95
41,117
41,75
41,55
41,103
41,47
41,60
41,13
41,63
41,45
41,34
41,59
41,72
41,78
41,28
41,68
41,33
41,29
41,104
41,65
41,120
41,98
41,99
41,58
41,30
41,1
41,93
41,27
41,20
41,42
41,10
41,0
41,101
41,21
41,19
41,123
41,110
42,3
42,73
42,78
42,53
42,100
42,96
42,13
42,119
42,93
42,108
42,88
42,81
42,38
42,59
42,68
42,33
42,61
42,58
42,19
42,99
42,87
42,85
42,116
42,65
42,31
42,111
42,126
42,74
42,32
42,7
42,70
42,105
42,98
42,69
42,106
42,1
42,15
42,71
42,14
42,122
42,35
42,48
42,16
42,103
42,37
42,17
42,12
42,107
42,112
42,29
42,124
42,83
42,52
42,118
42,80
42,109
42,66
42,28
42,24
42,89
42,110
42,54
42,45
42,127
42,41
42,56
42,0
42,114
42,4
42,115
42,95
42,75
42,102
43,79
43,42
43,57
43,41
43,32
43,47
43,17
43,39
43,125
43,12
43,69
43,36
43,90
43,31
43,65
43,52
43,81
43,122
43,8
43,20
43,48
43,29
43,61
43,91
43,45
43,54
43,118
43,85
43,70
43,100
43,106
43,11
43,18
43,10
43,110
43,124
43,26
43,1
43,25
43,71
43,23
43,108
43,75
43,64
43,33
43,117
43,127
43,34
43,21
43,88
43,114
43,68
43,51
43,86
43,128
43,28
43,129
43,104
43,56
43,102
43,76
43,53
43,93
43,55
43,22
43,9
43,4
43,27
43,116
43,6
43,126
43,111
44,108
44,25
44,63
44,52
44,35
44,73
44,104
44,3
44,0
44,107
44,84
44,55
44,21
44,128
44,87
44,127
44,53
44,1
44,14
44,33
44,89
44,47
44,46
44,18
44,15
44,111
44,29
44,24
44,94
44,103
44,118
44,54
44,64
44,98
44,116
44,102
44,114
44,125
44,75
44,77
44,97
44,56
44,34
44,17
44,45
44,5
44,10
44,120
44,61
44,78
44,99
44,96
44,92
44,50
44,28
44,117
44,9
44,72
44,68
44,115
44,4
44,42
44,48
44,43
44,95
44,13
44,81
44,86
44,82
44,66
44,60
44,69
44,122
44,124
45,122
45,92
45,43
45,87
45,13
45,30
45,50
45,18
45,113
45,14
45,76
45,62
45,38
45,37
45,99
45,49
45,24
45,105
45,115
45,124
45,80
45,75
45,128
45,106
45,97
45,29
45,36
45,90
45,64
45,56
45,79
45,9
45,93
45,27
45,32
45,123
45,34
45,66
45,33
45,1
45,0
45,116
45,73
45,20
45,74
45,98
45,60
45,19
45,129
45,78
45,94
45,47
45,107
45,17
45,118
45,53
45,70
45,41
45,114
45,83
45,28
45,109
45,69
45,82
45,110
45,7
45,11
45,57
45,81
45,65
45,25
45,96
45,31
45,59
45,119
46,23
46,126
46,78
46,33
46,10
46,18
46,114
46,103
46,49
46,27
46,73
46,22
46,82
46,100
46,58
46,106
46,71
46,99
46,41
46,60
46,125
46,51
46,70
46,24
46,85
46,3
46,6
46,94
46,32
46,15
46,5
46,37
46,107
46,68
46,21
46,65
46,47
46,105
46,38
46,79
46,88
46,129
46,123
46,116
46,50
46,93
46,127
46,39
46,80
46,81
46,43
46,113
46,36
46,111
46,8
46,56
46,17
46,4
46,120
46,108
46,19
46,96
46,86
46,117
46,40
46,62
46,115
46,57
46,97
46,35
46,104
46,102
46,45
46,1
46,67
46,14
47,75
47,80
47,42
47,97
47,122
47,43
47,58
47,92
47,33
47,86
47,70
47,19
47,10
47,40
47,108
47,35
47,126
47,66
47,129
47,53
47,78
47,28
47,26
47,112
47,1
47,93
47,127
47,111
47,114
47,110
47,89
47,11
47,48
47,116
47,6
47,85
47,9
47,13
47,34
47,100
47,95
47,84
47,12
47,61
47,44
47,121
47,125
47,3
47,21
47,24
47,31
47,37
47,102
47,5
47,8
47,83
47,98
47,109
47,69
47,54
47,71
47,16
47,74
47,39
47,88
47,18
47,123
47,76
47,64
47,65
47,91
47,56
47,128
47,60
47,17
47,104
48,105
48,127
48,34
48,11
48,24
48,6
48,78
48,63
48,75
48,57
48,69
48,71
48,53
48,23
48,128
48,82
48,115
48,22
48,117
48,64
48,85
48,93
48,49
48,35
48,125
48,80
48,54
48,14
48,123
48,108
48,51
48,110
48,12
48,5
48,79
48,21
48,95
48,86
48,97
48,7
48,73
48,41
48,27
48,29
48,83
48,96
48,72
48,46
48,116
48,37
48,61
48,122
48,76
48,109
48,87
48,65
48,8
48,25
48,26
48,15
48,59
48,100
48,31
48,111
48,50
48,9
48,94
48,38
48,129
48,119
48,120
48,56
48,0
49,29
49,12
49,36
49,116
49,110
49,70
49,7
49,46
49,20
49,124
49,127
49,60
49,22
49,103
49,125
49,113
49,101
49,13
49,75
49,56
49,35
49,42
49,15
49,126
49,77
49,53
49,34
49,38
49,55
49,8
49,128
49,40
49,71
49,90
49,91
49,44
49,72
49,111
49,83
49,108
49,10
49,25
49,79
49,109
49,123
49,67
49,88
49,78
49,31
49,115
49,19
49,65
49,11
49,32
49,43
49,24
49,68
49,9
49,96
49,66
49,26
49,99
49,48
49,98
49,2
49,129
49,63
49,86
49,100
49,17
49,104
50,26
50,19
50,52
50,72
50,115
50,10
50,61
50,114
50,24
50,92
50,66
50,23
50,93
50,127
50,78
50,74
50,36
50,85
50,86
50,2
50,49
50,95
50,17
50,21
50,22
50,29
50,7
50,53
50,81
50,76
50,34
50,77
50,30
50,47
50,70
50,122
50,63
50,107
50,69
50,37
50,99
50,39
50,42
50,101
50,51
50,56
50,64
50,112
50,20
50,9
50,62
50,5
50,55
50,111
50,98
50,25
50,46
50,4
50,32
50,116
50,67
